pair_id,layer,head,head_label,clean_ld,corrupted_ld,patched_ld,behavioral_gap,recovery
15,11,0,L11H0,0.989288330078125,0.3269500732421875,0.32689666748046875,0.6623382568359375,-8.063215610385422e-05
16,11,0,L11H0,0.924041748046875,-0.5454788208007812,-0.5521774291992188,1.4695205688476562,-0.00455836314267469
17,11,0,L11H0,1.2387847900390625,0.278106689453125,0.2672119140625,0.9606781005859375,-0.011340713797868454
18,11,0,L11H0,0.9242019653320312,-0.08154296875,-0.089324951171875,1.0057449340820312,-0.007737530817371515
19,11,0,L11H0,1.2661972045898438,0.3300018310546875,0.33819580078125,0.9361953735351562,0.008752414248343643
20,11,0,L11H0,0.8046112060546875,-0.3928375244140625,-0.400115966796875,1.19744873046875,-0.006078291452163719
1,11,1,L11H1,1.0762939453125,-0.21822357177734375,-0.22107696533203125,1.2945175170898438,-0.0022042139384116696
2,11,1,L11H1,1.0695114135742188,-0.5381088256835938,-0.53759765625,1.6076202392578125,0.0003179665328359767
3,11,1,L11H1,1.0176162719726562,-0.01616668701171875,-0.01465606689453125,1.033782958984375,0.0014612546125461255
4,11,1,L11H1,1.1721267700195312,-0.171600341796875,-0.1703643798828125,1.3437271118164062,0.0009198012775017743
5,11,1,L11H1,0.8647003173828125,0.14643096923828125,0.1456756591796875,0.7182693481445312,-0.001051569387646715
6,11,1,L11H1,1.33782958984375,0.42436981201171875,0.42433929443359375,0.9134597778320312,-3.34087814982168e-05
7,11,1,L11H1,0.7145462036132812,-0.17333984375,-0.17919158935546875,0.8878860473632812,-0.0065906493551131234
8,11,1,L11H1,0.9897918701171875,-0.269012451171875,-0.26854705810546875,1.2588043212890625,0.0003697104137120138
9,11,1,L11H1,0.9612808227539062,-0.08667755126953125,-0.085205078125,1.0479583740234375,0.001405087435751831
10,11,1,L11H1,1.1173248291015625,-0.10051727294921875,-0.1104736328125,1.2178421020507812,-0.00817541111981206
11,11,1,L11H1,1.19085693359375,0.0048065185546875,0.0075531005859375,1.1860504150390625,0.0023157380128394807
12,11,1,L11H1,0.45844268798828125,-0.6960830688476562,-0.6944580078125,1.1545257568359375,0.0014075571944014908
13,11,1,L11H1,0.9303741455078125,0.20587921142578125,0.2044830322265625,0.7244949340820312,-0.0019271069175766894
14,11,1,L11H1,0.9232177734375,0.32161712646484375,0.3152313232421875,0.6016006469726562,-0.010614688090497508
15,11,1,L11H1,0.989288330078125,0.3269500732421875,0.32415771484375,0.6623382568359375,-0.004215909876287235
16,11,1,L11H1,0.924041748046875,-0.5454788208007812,-0.5420379638671875,1.4695205688476562,0.0023414826621256093
17,11,1,L11H1,1.2387847900390625,0.278106689453125,0.28113555908203125,0.9606781005859375,0.0031528455026286948
18,11,1,L11H1,0.9242019653320312,-0.08154296875,-0.07624053955078125,1.0057449340820312,0.005272141096150199
19,11,1,L11H1,1.2661972045898438,0.3300018310546875,0.33458709716796875,0.9361953735351562,0.004897766260013528
20,11,1,L11H1,0.8046112060546875,-0.3928375244140625,-0.39200592041015625,1.19744873046875,0.0006944798409704878
1,11,2,L11H2,1.0762939453125,-0.21822357177734375,-0.21706390380859375,1.2945175170898438,0.0008958302637395019
2,11,2,L11H2,1.0695114135742188,-0.5381088256835938,-0.5364456176757812,1.6076202392578125,0.0010345776740036258
3,11,2,L11H2,1.0176162719726562,-0.01616668701171875,-0.0156402587890625,1.033782958984375,0.0005092250922509225
4,11,2,L11H2,1.1721267700195312,-0.171600341796875,-0.1703643798828125,1.3437271118164062,0.0009198012775017743
5,11,2,L11H2,0.8647003173828125,0.14643096923828125,0.1484222412109375,0.7182693481445312,0.0027723192947049762
6,11,2,L11H2,1.33782958984375,0.42436981201171875,0.4221954345703125,0.9134597778320312,-0.0023803756817479473
7,11,2,L11H2,0.7145462036132812,-0.17333984375,-0.17218780517578125,0.8878860473632812,0.001297507239402975
8,11,2,L11H2,0.9897918701171875,-0.269012451171875,-0.2699127197265625,1.2588043212890625,-0.0007151775216068463
9,11,2,L11H2,0.9612808227539062,-0.08667755126953125,-0.087158203125,1.0479583740234375,-0.0004586554842091469
10,11,2,L11H2,1.1173248291015625,-0.10051727294921875,-0.10027313232421875,1.2178421020507812,0.0002004698512137823
11,11,2,L11H2,1.19085693359375,0.0048065185546875,0.00408935546875,1.1860504150390625,-0.0006046649255747533
